<x>,<y>,<x^2>,<y^2>,msd,lagt
-0.02375999999999999,0.02640000000000009,8.326058400020003,50.02256160000339,58.348620000023395,1.0
-0.04524193548387085,-0.015967741935483788,17.5056750000109,119.29116774193056,136.79684274194148,2.0
-0.05902439024390237,0.0831707317073171,22.96639024392073,173.82122195121732,196.78761219513805,3.0
-0.07573770491803286,0.2542622950819672,25.22552459017511,207.4134393442636,232.6389639344387,4.0
-0.07363636363636385,0.32999999999999996,26.243100000021993,226.7450999999996,252.9882000000216,5.0
-0.10450000000000018,0.418,29.45200500001665,255.63730500000528,285.08931000002195,6.0
-0.1469747899159667,0.6572268907563025,30.998064705898532,280.52548487395234,311.52354957985085,7.0
-0.20135593220339024,0.8501694915254236,31.970455932217824,299.71125762712336,331.6817135593412,8.0
-0.2933333333333338,1.1394871794871795,32.092923076934795,318.3882307692343,350.48115384616915,9.0
-0.33853448275862125,1.482155172413793,31.84855603449978,328.94840948276044,360.7969655172602,10.0
-0.31278260869565266,1.9283478260869564,33.31677130437254,356.6200382608718,389.93680956524435,11.0
-0.3039473684210532,2.489473684210526,34.09429736844705,393.2589157894744,427.3532131579214,12.0
